UNITID,EFFYALEV,EFFYLEV,LSTUDY,XEYTOTLT,EFYTOTLT,XEYTOTLM,EFYTOTLM,XEYTOTLW,EFYTOTLW,XEFYAIAT,EFYAIANT,XEFYAIAM,EFYAIANM,XEFYAIAW,EFYAIANW,XEFYASIT,EFYASIAT,XEFYASIM,EFYASIAM,XEFYASIW,EFYASIAW,XEFYBKAT,EFYBKAAT,XEFYBKAM,EFYBKAAM,XEFYBKAW,EFYBKAAW,XEFYHIST,EFYHISPT,XEFYHISM,EFYHISPM,XEFYHISW,EFYHISPW,XEFYNHPT,EFYNHPIT,XEFYNHPM,EFYNHPIM,XEFYNHPW,EFYNHPIW,XEFYWHIT,EFYWHITT,XEFYWHIM,EFYWHITM,XEFYWHIW,EFYWHITW,XEFY2MOT,EFY2MORT,XEFY2MOM,EFY2MORM,XEFY2MOW,EFY2MORW,XEYUNKNT,EFYUNKNT,XEYUNKNM,EFYUNKNM,XEYUNKNW,EFYUNKNW,XEYNRALT,EFYNRALT,XEYNRALM,EFYNRALM,XEYNRALW,EFYNRALW,XEFYGUUN,EFYGUUN,XEFYGUKN,EFYGUKN,YEAR
229063,44,-2,1,R,233,R,126,R,107,R,1,R,0,R,1,R,1,R,1,R,0,R,188,R,102,R,86,R,26,R,13,R,13,R,1,R,1,Z,0,R,3,R,3,R,0,R,11,R,4,R,7,R,2,R,2,Z,0,R,0,R,0,R,0,A,,A,,2025
229063,45,-2,1,R,1057,R,393,R,664,R,2,R,1,R,1,R,16,R,11,R,5,R,892,R,318,R,574,R,92,R,34,R,58,R,0,R,0,Z,0,R,21,R,13,R,8,R,29,R,13,R,16,R,0,R,0,Z,0,R,5,R,3,R,2,A,,A,,2025
229063,52,-2,3,R,550,R,175,R,375,R,1,R,0,R,1,R,16,R,7,R,9,R,443,R,133,R,310,R,39,R,12,R,27,R,1,R,0,R,1,R,17,R,7,R,10,R,8,R,4,R,4,R,1,R,0,R,1,R,24,R,12,R,12,A,,A,,2025
229063,59,-2,1,R,184,R,68,R,116,R,0,R,0,R,0,R,4,R,3,R,1,R,141,R,46,R,95,R,22,R,11,R,11,R,0,R,0,Z,0,R,6,R,3,R,3,R,9,R,5,R,4,R,0,R,0,Z,0,R,2,R,0,R,2,A,,A,,2025
229063,60,-2,1,R,873,R,325,R,548,R,2,R,1,R,1,R,12,R,8,R,4,R,751,R,272,R,479,R,70,R,23,R,47,R,0,R,0,Z,0,R,15,R,10,R,5,R,20,R,8,R,12,R,0,R,0,Z,0,R,3,R,3,R,0,A,,A,,2025
229115,1,1,999,R,43964,R,21298,R,22666,R,147,R,66,R,81,R,1486,R,758,R,728,R,2660,R,1402,R,1258,R,12265,R,5519,R,6746,R,32,R,17,R,15,R,21745,R,10521,R,11224,R,1814,R,836,R,978,R,661,R,312,R,349,R,3154,R,1867,R,1287,R,107.0,R,43857.0,2025
229115,2,2,1,R,34543,R,17190,R,17353,R,124,R,59,R,65,R,1183,R,630,R,553,R,2180,R,1221,R,959,R,10547,R,4862,R,5685,R,26,R,14,R,12,R,17689,R,8916,R,8773,R,1544,R,726,R,818,R,498,R,255,R,243,R,752,R,507,R,245,R,49.0,R,34494.0,2025
229115,3,-2,1,R,34274,R,17082,R,17192,R,124,R,59,R,65,R,1168,R,626,R,542,R,2141,R,1202,R,939,R,10472,R,4836,R,5636,R,25,R,13,R,12,R,17600,R,8881,R,8719,R,1539,R,724,R,815,R,457,R,236,R,221,R,748,R,505,R,243,A,,A,,2025
229115,4,-2,1,R,6948,R,3294,R,3654,R,27,R,14,R,13,R,257,R,144,R,113,R,437,R,251,R,186,R,2134,R,914,R,1220,R,3,R,2,R,1,R,3515,R,1674,R,1841,R,277,R,118,R,159,R,126,R,59,R,67,R,172,R,118,R,54,A,,A,,2025
229115,5,-2,1,R,27326,R,13788,R,13538,R,97,R,45,R,52,R,911,R,482,R,429,R,1704,R,951,R,753,R,8338,R,3922,R,4416,R,22,R,11,R,11,R,14085,R,7207,R,6878,R,1262,R,606,R,656,R,331,R,177,R,154,R,576,R,387,R,189,A,,A,,2025
229115,11,-2,1,R,269,R,108,R,161,Z,0,Z,0,Z,0,R,15,R,4,R,11,R,39,R,19,R,20,R,75,R,26,R,49,R,1,R,1,Z,0,R,89,R,35,R,54,R,5,R,2,R,3,R,41,R,19,R,22,R,4,R,2,R,2,A,,A,,2025
229115,12,4,3,R,9421,R,4108,R,5313,R,23,R,7,R,16,R,303,R,128,R,175,R,480,R,181,R,299,R,1718,R,657,R,1061,R,6,R,3,R,3,R,4056,R,1605,R,2451,R,270,R,110,R,160,R,163,R,57,R,106,R,2402,R,1360,R,1042,R,58.0,R,9363.0,2025
229115,19,-2,1,R,3648,R,1672,R,1976,R,10,R,5,R,5,R,97,R,47,R,50,R,275,R,120,R,155,R,1349,R,548,R,801,R,2,R,1,R,1,R,1634,R,804,R,830,R,140,R,62,R,78,R,56,R,29,R,27,R,85,R,56,R,29,A,,A,,2025
229115,20,-2,1,R,23678,R,12116,R,11562,R,87,R,40,R,47,R,814,R,435,R,379,R,1429,R,831,R,598,R,6989,R,3374,R,3615,R,20,R,10,R,10,R,12451,R,6403,R,6048,R,1122,R,544,R,578,R,275,R,148,R,127,R,491,R,331,R,160,A,,A,,2025
229115,21,-2,999,R,36758,R,18207,R,18551,R,127,R,58,R,69,R,1254,R,659,R,595,R,2150,R,1164,R,986,R,10158,R,4677,R,5481,R,23,R,10,R,13,R,18108,R,8941,R,9167,R,1576,R,737,R,839,R,450,R,231,R,219,R,2912,R,1730,R,1182,A,,A,,2025
229115,22,-2,1,R,30623,R,15268,R,15355,R,110,R,52,R,58,R,1074,R,577,R,497,R,1901,R,1066,R,835,R,9226,R,4282,R,4944,R,20,R,9,R,11,R,15765,R,7922,R,7843,R,1385,R,655,R,730,R,423,R,216,R,207,R,719,R,489,R,230,A,,A,,2025
229115,23,-2,1,R,30588,R,15248,R,15340,R,110,R,52,R,58,R,1073,R,577,R,496,R,1889,R,1057,R,832,R,9220,R,4280,R,4940,R,20,R,9,R,11,R,15757,R,7917,R,7840,R,1384,R,654,R,730,R,420,R,215,R,205,R,715,R,487,R,228,A,,A,,2025
229115,24,-2,1,R,6834,R,3246,R,3588,R,25,R,13,R,12,R,254,R,142,R,112,R,423,R,240,R,183,R,2096,R,900,R,1196,R,3,R,2,R,1,R,3473,R,1658,R,1815,R,267,R,116,R,151,R,124,R,57,R,67,R,169,R,118,R,51,A,,A,,2025
229115,25,-2,1,R,23754,R,12002,R,11752,R,85,R,39,R,46,R,819,R,435,R,384,R,1466,R,817,R,649,R,7124,R,3380,R,3744,R,17,R,7,R,10,R,12284,R,6259,R,6025,R,1117,R,538,R,579,R,296,R,158,R,138,R,546,R,369,R,177,A,,A,,2025
229115,31,-2,1,R,35,R,20,R,15,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,12,R,9,R,3,R,6,R,2,R,4,Z,0,Z,0,Z,0,R,8,R,5,R,3,R,1,R,1,Z,0,R,3,R,1,R,2,R,4,R,2,R,2,A,,A,,2025
229115,32,-2,3,R,6135,R,2939,R,3196,R,17,R,6,R,11,R,180,R,82,R,98,R,249,R,98,R,151,R,932,R,395,R,537,R,3,R,1,R,2,R,2343,R,1019,R,1324,R,191,R,82,R,109,R,27,R,15,R,12,R,2193,R,1241,R,952,A,,A,,2025
229115,39,-2,1,R,2951,R,1426,R,1525,R,10,R,5,R,5,R,80,R,41,R,39,R,208,R,96,R,112,R,1089,R,469,R,620,R,2,R,1,R,1,R,1316,R,676,R,640,R,114,R,56,R,58,R,50,R,26,R,24,R,82,R,56,R,26,A,,A,,2025
229115,40,-2,1,R,20803,R,10576,R,10227,R,75,R,34,R,41,R,739,R,394,R,345,R,1258,R,721,R,537,R,6035,R,2911,R,3124,R,15,R,6,R,9,R,10968,R,5583,R,5385,R,1003,R,482,R,521,R,246,R,132,R,114,R,464,R,313,R,151,A,,A,,2025
229115,41,-2,999,R,7206,R,3091,R,4115,R,20,R,8,R,12,R,232,R,99,R,133,R,510,R,238,R,272,R,2107,R,842,R,1265,R,9,R,7,R,2,R,3637,R,1580,R,2057,R,238,R,99,R,139,R,211,R,81,R,130,R,242,R,137,R,105,A,,A,,2025
229115,42,-2,1,R,3920,R,1922,R,1998,R,14,R,7,R,7,R,109,R,53,R,56,R,279,R,155,R,124,R,1321,R,580,R,741,R,6,R,5,R,1,R,1924,R,994,R,930,R,159,R,71,R,88,R,75,R,39,R,36,R,33,R,18,R,15,A,,A,,2025
229115,43,-2,1,R,3686,R,1834,R,1852,R,14,R,7,R,7,R,95,R,49,R,46,R,252,R,145,R,107,R,1252,R,556,R,696,R,5,R,4,R,1,R,1843,R,964,R,879,R,155,R,70,R,85,R,37,R,21,R,16,R,33,R,18,R,15,A,,A,,2025
229115,44,-2,1,R,114,R,48,R,66,R,2,R,1,R,1,R,3,R,2,R,1,R,14,R,11,R,3,R,38,R,14,R,24,Z,0,Z,0,Z,0,R,42,R,16,R,26,R,10,R,2,R,8,R,2,R,2,Z,0,R,3,Z,0,R,3,A,,A,,2025
229115,45,-2,1,R,3572,R,1786,R,1786,R,12,R,6,R,6,R,92,R,47,R,45,R,238,R,134,R,104,R,1214,R,542,R,672,R,5,R,4,R,1,R,1801,R,948,R,853,R,145,R,68,R,77,R,35,R,19,R,16,R,30,R,18,R,12,A,,A,,2025
229115,51,-2,1,R,234,R,88,R,146,Z,0,Z,0,Z,0,R,14,R,4,R,10,R,27,R,10,R,17,R,69,R,24,R,45,R,1,R,1,Z,0,R,81,R,30,R,51,R,4,R,1,R,3,R,38,R,18,R,20,Z,0,Z,0,Z,0,A,,A,,2025
229115,52,-2,3,R,3286,R,1169,R,2117,R,6,R,1,R,5,R,123,R,46,R,77,R,231,R,83,R,148,R,786,R,262,R,524,R,3,R,2,R,1,R,1713,R,586,R,1127,R,79,R,28,R,51,R,136,R,42,R,94,R,209,R,119,R,90,A,,A,,2025
229115,59,-2,1,R,697,R,246,R,451,Z,0,Z,0,Z,0,R,17,R,6,R,11,R,67,R,24,R,43,R,260,R,79,R,181,Z,0,Z,0,Z,0,R,318,R,128,R,190,R,26,R,6,R,20,R,6,R,3,R,3,R,3,Z,0,R,3,A,,A,,2025
229115,60,-2,1,R,2875,R,1540,R,1335,R,12,R,6,R,6,R,75,R,41,R,34,R,171,R,110,R,61,R,954,R,463,R,491,R,5,R,4,R,1,R,1483,R,820,R,663,R,119,R,62,R,57,R,29,R,16,R,13,R,27,R,18,R,9,A,,A,,2025
229179,1,1,999,R,19223,R,2085,R,17138,R,59,R,8,R,51,R,1799,R,297,R,1502,R,3269,R,221,R,3048,R,6271,R,612,R,5659,R,18,R,3,R,15,R,6359,R,772,R,5587,R,694,R,69,R,625,R,474,R,66,R,408,R,280,R,37,R,243,R,0.0,R,19223.0,2025
229179,2,2,1,R,11824,R,1457,R,10367,R,39,R,4,R,35,R,1004,R,188,R,816,R,2015,R,138,R,1877,R,4451,R,457,R,3994,R,12,R,2,R,10,R,3450,R,556,R,2894,R,431,R,47,R,384,R,287,R,50,R,237,R,135,R,15,R,120,R,0.0,R,11824.0,2025
229179,3,-2,1,R,10334,R,879,R,9455,R,31,R,1,R,30,R,901,R,153,R,748,R,1911,R,108,R,1803,R,4103,R,314,R,3789,R,11,R,1,R,10,R,2674,R,246,R,2428,R,374,R,29,R,345,R,199,R,13,R,186,R,130,R,14,R,116,A,,A,,2025
229179,4,-2,1,R,1713,R,109,R,1604,R,5,R,0,R,5,R,105,R,15,R,90,R,336,R,11,R,325,R,821,R,49,R,772,R,3,R,0,R,3,R,325,R,29,R,296,R,62,R,3,R,59,R,43,R,1,R,42,R,13,R,1,R,12,A,,A,,2025
229179,5,-2,1,R,8621,R,770,R,7851,R,26,R,1,R,25,R,796,R,138,R,658,R,1575,R,97,R,1478,R,3282,R,265,R,3017,R,8,R,1,R,7,R,2349,R,217,R,2132,R,312,R,26,R,286,R,156,R,12,R,144,R,117,R,13,R,104,A,,A,,2025
229179,11,-2,1,R,1490,R,578,R,912,R,8,R,3,R,5,R,103,R,35,R,68,R,104,R,30,R,74,R,348,R,143,R,205,R,1,R,1,R,0,R,776,R,310,R,466,R,57,R,18,R,39,R,88,R,37,R,51,R,5,R,1,R,4,A,,A,,2025
229179,12,4,3,R,7399,R,628,R,6771,R,20,R,4,R,16,R,795,R,109,R,686,R,1254,R,83,R,1171,R,1820,R,155,R,1665,R,6,R,1,R,5,R,2909,R,216,R,2693,R,263,R,22,R,241,R,187,R,16,R,171,R,145,R,22,R,123,R,0.0,R,7399.0,2025
229179,19,-2,1,R,2020,R,193,R,1827,R,7,R,1,R,6,R,171,R,29,R,142,R,360,R,27,R,333,R,706,R,70,R,636,R,3,R,1,R,2,R,597,R,49,R,548,R,83,R,5,R,78,R,43,R,5,R,38,R,50,R,6,R,44,A,,A,,2025
229179,20,-2,1,R,6601,R,577,R,6024,R,19,R,0,R,19,R,625,R,109,R,516,R,1215,R,70,R,1145,R,2576,R,195,R,2381,R,5,R,0,R,5,R,1752,R,168,R,1584,R,229,R,21,R,208,R,113,R,7,R,106,R,67,R,7,R,60,A,,A,,2025
229179,21,-2,999,R,10848,R,919,R,9929,R,27,R,2,R,25,R,1055,R,193,R,862,R,1898,R,104,R,1794,R,3910,R,298,R,3612,R,9,R,0,R,9,R,3120,R,252,R,2868,R,407,R,27,R,380,R,235,R,21,R,214,R,187,R,22,R,165,A,,A,,2025
229179,22,-2,1,R,7848,R,649,R,7199,R,22,R,1,R,21,R,728,R,128,R,600,R,1450,R,75,R,1375,R,3156,R,236,R,2920,R,7,R,0,R,7,R,1925,R,169,R,1756,R,293,R,16,R,277,R,154,R,13,R,141,R,113,R,11,R,102,A,,A,,2025
229179,23,-2,1,R,7833,R,645,R,7188,R,22,R,1,R,21,R,725,R,128,R,597,R,1448,R,74,R,1374,R,3154,R,235,R,2919,R,7,R,0,R,7,R,1917,R,167,R,1750,R,293,R,16,R,277,R,154,R,13,R,141,R,113,R,11,R,102,A,,A,,2025
229179,24,-2,1,R,1651,R,102,R,1549,R,4,R,0,R,4,R,105,R,15,R,90,R,321,R,10,R,311,R,796,R,47,R,749,R,3,R,0,R,3,R,310,R,26,R,284,R,58,R,2,R,56,R,42,R,1,R,41,R,12,R,1,R,11,A,,A,,2025
229179,25,-2,1,R,6182,R,543,R,5639,R,18,R,1,R,17,R,620,R,113,R,507,R,1127,R,64,R,1063,R,2358,R,188,R,2170,R,4,R,0,R,4,R,1607,R,141,R,1466,R,235,R,14,R,221,R,112,R,12,R,100,R,101,R,10,R,91,A,,A,,2025
229179,31,-2,1,R,15,R,4,R,11,R,0,R,0,R,0,R,3,R,0,R,3,R,2,R,1,R,1,R,2,R,1,R,1,R,0,R,0,R,0,R,8,R,2,R,6,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,2025
229179,32,-2,3,R,3000,R,270,R,2730,R,5,R,1,R,4,R,327,R,65,R,262,R,448,R,29,R,419,R,754,R,62,R,692,R,2,R,0,R,2,R,1195,R,83,R,1112,R,114,R,11,R,103,R,81,R,8,R,73,R,74,R,11,R,63,A,,A,,2025
229179,39,-2,1,R,1340,R,126,R,1214,R,4,R,1,R,3,R,125,R,22,R,103,R,242,R,17,R,225,R,450,R,48,R,402,R,1,R,0,R,1,R,392,R,27,R,365,R,59,R,3,R,56,R,26,R,5,R,21,R,41,R,3,R,38,A,,A,,2025
229179,40,-2,1,R,4842,R,417,R,4425,R,14,R,0,R,14,R,495,R,91,R,404,R,885,R,47,R,838,R,1908,R,140,R,1768,R,3,R,0,R,3,R,1215,R,114,R,1101,R,176,R,11,R,165,R,86,R,7,R,79,R,60,R,7,R,53,A,,A,,2025
229179,41,-2,999,R,8375,R,1166,R,7209,R,32,R,6,R,26,R,744,R,104,R,640,R,1371,R,117,R,1254,R,2361,R,314,R,2047,R,9,R,3,R,6,R,3239,R,520,R,2719,R,287,R,42,R,245,R,239,R,45,R,194,R,93,R,15,R,78,A,,A,,2025
229179,42,-2,1,R,3976,R,808,R,3168,R,17,R,3,R,14,R,276,R,60,R,216,R,565,R,63,R,502,R,1295,R,221,R,1074,R,5,R,2,R,3,R,1525,R,387,R,1138,R,138,R,31,R,107,R,133,R,37,R,96,R,22,R,4,R,18,A,,A,,2025
229179,43,-2,1,R,2501,R,234,R,2267,R,9,R,0,R,9,R,176,R,25,R,151,R,463,R,34,R,429,R,949,R,79,R,870,R,4,R,1,R,3,R,757,R,79,R,678,R,81,R,13,R,68,R,45,R,0,R,45,R,17,R,3,R,14,A,,A,,2025
229179,44,-2,1,R,62,R,7,R,55,R,1,R,0,R,1,R,0,R,0,R,0,R,15,R,1,R,14,R,25,R,2,R,23,R,0,R,0,R,0,R,15,R,3,R,12,R,4,R,1,R,3,R,1,R,0,R,1,R,1,R,0,R,1,A,,A,,2025
229179,45,-2,1,R,2439,R,227,R,2212,R,8,R,0,R,8,R,176,R,25,R,151,R,448,R,33,R,415,R,924,R,77,R,847,R,4,R,1,R,3,R,742,R,76,R,666,R,77,R,12,R,65,R,44,R,0,R,44,R,16,R,3,R,13,A,,A,,2025
229179,51,-2,1,R,1475,R,574,R,901,R,8,R,3,R,5,R,100,R,35,R,65,R,102,R,29,R,73,R,346,R,142,R,204,R,1,R,1,R,0,R,768,R,308,R,460,R,57,R,18,R,39,R,88,R,37,R,51,R,5,R,1,R,4,A,,A,,2025
229179,52,-2,3,R,4399,R,358,R,4041,R,15,R,3,R,12,R,468,R,44,R,424,R,806,R,54,R,752,R,1066,R,93,R,973,R,4,R,1,R,3,R,1714,R,133,R,1581,R,149,R,11,R,138,R,106,R,8,R,98,R,71,R,11,R,60,A,,A,,2025
229179,59,-2,1,R,680,R,67,R,613,R,3,R,0,R,3,R,46,R,7,R,39,R,118,R,10,R,108,R,256,R,22,R,234,R,2,R,1,R,1,R,205,R,22,R,183,R,24,R,2,R,22,R,17,R,0,R,17,R,9,R,3,R,6,A,,A,,2025
229179,60,-2,1,R,1759,R,160,R,1599,R,5,R,0,R,5,R,130,R,18,R,112,R,330,R,23,R,307,R,668,R,55,R,613,R,2,R,0,R,2,R,537,R,54,R,483,R,53,R,10,R,43,R,27,R,0,R,27,R,7,R,0,R,7,A,,A,,2025
229300,1,1,999,R,5927,R,1769,R,4158,R,3,R,1,R,2,R,1313,R,405,R,908,R,687,R,130,R,557,R,1149,R,320,R,829,R,3,R,1,R,2,R,1650,R,509,R,1141,R,148,R,36,R,112,R,216,R,75,R,141,R,758,R,292,R,466,R,0.0,R,5927.0,2025
229300,2,2,1,R,869,R,136,R,733,R,0,R,0,R,0,R,245,R,51,R,194,R,125,R,16,R,109,R,267,R,36,R,231,R,1,R,0,R,1,R,186,R,25,R,161,R,25,R,4,R,21,R,15,R,3,R,12,R,5,R,1,R,4,R,0.0,R,869.0,2025
229300,3,-2,1,R,858,R,135,R,723,R,0,R,0,R,0,R,241,R,50,R,191,R,121,R,16,R,105,R,265,R,36,R,229,R,1,R,0,R,1,R,185,R,25,R,160,R,25,R,4,R,21,R,15,R,3,R,12,R,5,R,1,R,4,A,,A,,2025
229300,5,-2,1,R,858,R,135,R,723,R,0,R,0,R,0,R,241,R,50,R,191,R,121,R,16,R,105,R,265,R,36,R,229,R,1,R,0,R,1,R,185,R,25,R,160,R,25,R,4,R,21,R,15,R,3,R,12,R,5,R,1,R,4,A,,A,,2025
229300,11,-2,1,R,11,R,1,R,10,Z,0,Z,0,Z,0,R,4,R,1,R,3,R,4,Z,0,R,4,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,0,R,0,Z,0,A,,A,,2025
229300,12,4,3,R,5058,R,1633,R,3425,R,3,R,1,R,2,R,1068,R,354,R,714,R,562,R,114,R,448,R,882,R,284,R,598,R,2,R,1,R,1,R,1464,R,484,R,980,R,123,R,32,R,91,R,201,R,72,R,129,R,753,R,291,R,462,R,0.0,R,5058.0,2025
229300,19,-2,1,R,164,R,29,R,135,R,0,R,0,R,0,R,53,R,10,R,43,R,22,R,2,R,20,R,45,R,9,R,36,R,1,R,0,R,1,R,33,R,6,R,27,R,4,R,0,R,4,R,4,R,1,R,3,R,2,R,1,R,1,A,,A,,2025
229300,20,-2,1,R,694,R,106,R,588,Z,0,Z,0,Z,0,R,188,R,40,R,148,R,99,R,14,R,85,R,220,R,27,R,193,R,0,Z,0,R,0,R,152,R,19,R,133,R,21,R,4,R,17,R,11,R,2,R,9,R,3,R,0,R,3,A,,A,,2025
229300,21,-2,999,R,4015,R,1273,R,2742,R,2,R,1,R,1,R,970,R,310,R,660,R,392,R,76,R,316,R,723,R,207,R,516,R,1,R,1,R,0,R,1144,R,390,R,754,R,97,R,30,R,67,R,115,R,42,R,73,R,571,R,216,R,355,A,,A,,2025
229300,22,-2,1,R,792,R,121,R,671,R,0,R,0,R,0,R,218,R,46,R,172,R,116,R,13,R,103,R,244,R,33,R,211,R,0,R,0,R,0,R,173,R,22,R,151,R,24,R,4,R,20,R,13,R,2,R,11,R,4,R,1,R,3,A,,A,,2025
229300,23,-2,1,R,781,R,120,R,661,R,0,R,0,R,0,R,214,R,45,R,169,R,112,R,13,R,99,R,242,R,33,R,209,R,0,R,0,R,0,R,172,R,22,R,150,R,24,R,4,R,20,R,13,R,2,R,11,R,4,R,1,R,3,A,,A,,2025
229300,25,-2,1,R,781,R,120,R,661,R,0,R,0,R,0,R,214,R,45,R,169,R,112,R,13,R,99,R,242,R,33,R,209,R,0,R,0,R,0,R,172,R,22,R,150,R,24,R,4,R,20,R,13,R,2,R,11,R,4,R,1,R,3,A,,A,,2025
229300,31,-2,1,R,11,R,1,R,10,Z,0,Z,0,Z,0,R,4,R,1,R,3,R,4,Z,0,R,4,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,0,R,0,Z,0,A,,A,,2025
229300,32,-2,3,R,3223,R,1152,R,2071,R,2,R,1,R,1,R,752,R,264,R,488,R,276,R,63,R,213,R,479,R,174,R,305,R,1,R,1,R,0,R,971,R,368,R,603,R,73,R,26,R,47,R,102,R,40,R,62,R,567,R,215,R,352,A,,A,,2025
229300,39,-2,1,R,155,R,27,R,128,R,0,R,0,R,0,R,51,R,10,R,41,R,21,R,2,R,19,R,42,R,8,R,34,R,0,R,0,R,0,R,31,R,5,R,26,R,4,R,0,R,4,R,4,R,1,R,3,R,2,R,1,R,1,A,,A,,2025
229300,40,-2,1,R,626,R,93,R,533,Z,0,Z,0,Z,0,R,163,R,35,R,128,R,91,R,11,R,80,R,200,R,25,R,175,R,0,Z,0,R,0,R,141,R,17,R,124,R,20,R,4,R,16,R,9,R,1,R,8,R,2,R,0,R,2,A,,A,,2025
229300,41,-2,999,R,1912,R,496,R,1416,R,1,R,0,R,1,R,343,R,95,R,248,R,295,R,54,R,241,R,426,R,113,R,313,R,2,R,0,R,2,R,506,R,119,R,387,R,51,R,6,R,45,R,101,R,33,R,68,R,187,R,76,R,111,A,,A,,2025
229300,42,-2,1,R,77,R,15,R,62,Z,0,Z,0,Z,0,R,27,R,5,R,22,R,9,R,3,R,6,R,23,R,3,R,20,R,1,Z,0,R,1,R,13,R,3,R,10,R,1,R,0,R,1,R,2,R,1,R,1,R,1,R,0,R,1,A,,A,,2025
229300,43,-2,1,R,77,R,15,R,62,Z,0,Z,0,Z,0,R,27,R,5,R,22,R,9,R,3,R,6,R,23,R,3,R,20,R,1,Z,0,R,1,R,13,R,3,R,10,R,1,R,0,R,1,R,2,R,1,R,1,R,1,R,0,R,1,A,,A,,2025
229300,45,-2,1,R,77,R,15,R,62,Z,0,Z,0,Z,0,R,27,R,5,R,22,R,9,R,3,R,6,R,23,R,3,R,20,R,1,Z,0,R,1,R,13,R,3,R,10,R,1,R,0,R,1,R,2,R,1,R,1,R,1,R,0,R,1,A,,A,,2025
229300,52,-2,3,R,1835,R,481,R,1354,R,1,R,0,R,1,R,316,R,90,R,226,R,286,R,51,R,235,R,403,R,110,R,293,R,1,R,0,R,1,R,493,R,116,R,377,R,50,R,6,R,44,R,99,R,32,R,67,R,186,R,76,R,110,A,,A,,2025
229300,59,-2,1,R,9,R,2,R,7,Z,0,Z,0,Z,0,R,2,Z,0,R,2,R,1,Z,0,R,1,R,3,R,1,R,2,R,1,Z,0,R,1,R,2,R,1,R,1,R,0,Z,0,R,0,R,0,Z,0,R,0,R,0,Z,0,R,0,A,,A,,2025
229300,60,-2,1,R,68,R,13,R,55,Z,0,Z,0,Z,0,R,25,R,5,R,20,R,8,R,3,R,5,R,20,R,2,R,18,R,0,Z,0,R,0,R,11,R,2,R,9,R,1,R,0,R,1,R,2,R,1,R,1,R,1,R,0,R,1,A,,A,,2025
229337,1,1,999,R,6729,R,1527,R,5202,R,29,R,2,R,27,R,629,R,193,R,436,R,610,R,139,R,471,R,1941,R,393,R,1548,R,7,R,2,R,5,R,3208,R,689,R,2519,R,174,R,54,R,120,R,58,R,24,R,34,R,73,R,31,R,42,R,0.0,R,6729.0,2025
229337,2,2,1,R,2344,R,301,R,2043,R,11,R,1,R,10,R,110,R,23,R,87,R,247,R,43,R,204,R,851,R,114,R,737,R,3,Z,0,R,3,R,1046,R,109,R,937,R,62,R,7,R,55,R,7,R,2,R,5,R,7,R,2,R,5,R,0.0,R,2344.0,2025
229337,3,-2,1,R,2344,R,301,R,2043,R,11,R,1,R,10,R,110,R,23,R,87,R,247,R,43,R,204,R,851,R,114,R,737,R,3,Z,0,R,3,R,1046,R,109,R,937,R,62,R,7,R,55,R,7,R,2,R,5,R,7,R,2,R,5,A,,A,,2025
229337,5,-2,1,R,2344,R,301,R,2043,R,11,R,1,R,10,R,110,R,23,R,87,R,247,R,43,R,204,R,851,R,114,R,737,R,3,Z,0,R,3,R,1046,R,109,R,937,R,62,R,7,R,55,R,7,R,2,R,5,R,7,R,2,R,5,A,,A,,2025
229337,12,4,3,R,4385,R,1226,R,3159,R,18,R,1,R,17,R,519,R,170,R,349,R,363,R,96,R,267,R,1090,R,279,R,811,R,4,R,2,R,2,R,2162,R,580,R,1582,R,112,R,47,R,65,R,51,R,22,R,29,R,66,R,29,R,37,R,0.0,R,4385.0,2025
229337,19,-2,1,R,1406,R,179,R,1227,R,7,R,1,R,6,R,69,R,11,R,58,R,157,R,24,R,133,R,528,R,65,R,463,R,2,Z,0,R,2,R,600,R,71,R,529,R,31,R,5,R,26,R,6,R,1,R,5,R,6,R,1,R,5,A,,A,,2025
229337,20,-2,1,R,938,R,122,R,816,R,4,Z,0,R,4,R,41,R,12,R,29,R,90,R,19,R,71,R,323,R,49,R,274,R,1,Z,0,R,1,R,446,R,38,R,408,R,31,R,2,R,29,R,1,R,1,Z,0,R,1,R,1,Z,0,A,,A,,2025
229337,21,-2,999,R,5074,R,1207,R,3867,R,18,R,2,R,16,R,537,R,177,R,360,R,438,R,106,R,332,R,1456,R,299,R,1157,R,4,R,1,R,3,R,2366,R,528,R,1838,R,143,R,46,R,97,R,42,R,19,R,23,R,70,R,29,R,41,A,,A,,2025
229337,22,-2,1,R,2119,R,267,R,1852,R,9,R,1,R,8,R,101,R,23,R,78,R,221,R,37,R,184,R,762,R,98,R,664,R,3,Z,0,R,3,R,948,R,97,R,851,R,62,R,7,R,55,R,6,R,2,R,4,R,7,R,2,R,5,A,,A,,2025
229337,23,-2,1,R,2119,R,267,R,1852,R,9,R,1,R,8,R,101,R,23,R,78,R,221,R,37,R,184,R,762,R,98,R,664,R,3,Z,0,R,3,R,948,R,97,R,851,R,62,R,7,R,55,R,6,R,2,R,4,R,7,R,2,R,5,A,,A,,2025
